fkUnidade;fkCargo;fkTipo;fkTempo_Inicio;fkTempo_Termino;fkLocal_Origem;fkLocal_Destino;ValorPassagem
1767;28;1;;;199;301;1.222,82
1767;28;1;;;301;199;1.429,80
1767;28;1;;;203;290;9.170,12
1767;28;1;;;290;203;11.500,81
1767;33;1;;;199;301;1.222,82
1767;33;1;;;301;199;1.429,80
1767;33;1;;;203;290;9.170,12
1767;33;1;;;290;203;11.500,81
1767;21;1;;;199;301;1.189,54
1767;21;1;;;301;199;1.367,48
1767;21;1;;;213;290;18,08
1767;21;1;;;290;213;9.494,49
1767;21;1;;;301;213;9.031,47
1767;64;1;;;307;289;120,83
1767;33;1;;;273;273;
1767;33;1;;;199;301;1.222,82
1767;33;1;;;301;199;1.429,80
1767;33;1;;;203;290;9.170,12
1767;33;1;;;290;203;11.500,81
1767;1;1;;;199;301;1.222,82
1767;1;1;;;301;199;1.429,80
1767;1;1;;;203;290;9.170,12
1767;1;1;;;290;203;11.500,81
1767;1;1;;;273;273;
1767;1;1;;;273;273;
1767;1;1;;;199;301;1.222,82
1767;1;1;;;301;199;1.429,80
1767;1;1;;;203;290;9.170,11
1767;1;1;;;290;203;11.500,82
1767;28;1;;;307;289;120,83
1767;28;1;;;289;306;420,25
1767;28;1;;;273;273;
1767;28;1;;;199;301;1.222,82
1767;28;1;;;301;199;1.429,80
1767;28;1;;;203;290;9.170,12
1767;28;1;;;290;203;11.500,81
1767;28;1;;;273;273;
1767;28;1;;;198;289;1,09
1767;28;1;;;289;198;1.052,34
1767;28;1;;;273;273;
1767;28;1;;;203;290;18,08
1767;28;1;;;290;203;16.138,45
1767;28;1;;;301;203;13.745,66
1767;28;1;;;199;301;961,82
1767;28;1;;;301;199;1.165,41
1767;28;1;;;199;290;10.919,69
1767;28;1;;;290;199;11.225,55
1767;28;1;;;199;290;10.919,69
1767;28;1;;;290;199;11.225,55
1767;28;1;;;307;289;120,83
1767;28;1;;;307;289;120,83
1767;16;1;;;199;290;10.919,69
1767;16;1;;;290;199;11.225,55
1767;28;1;;;306;289;209,93
1767;28;1;;;203;290;13.763,74
1767;28;1;;;290;203;16.138,45
1767;28;1;;;199;301;961,82
1767;28;1;;;301;199;1.165,41
1767;28;1;;;203;290;13.763,74
1767;28;1;;;290;203;16.138,45
1767;28;1;;;199;301;961,82
1767;28;1;;;301;199;1.165,41
1767;127;1;;;203;290;18,08
1767;127;1;;;290;203;18.374,57
1767;127;1;;;301;203;11.509,54
1767;127;1;;;199;301;1.199,96
1767;127;1;;;301;199;927,27
1767;58;1;;;203;290;18,08
1767;58;1;;;290;203;16.138,45
1767;58;1;;;301;203;13.745,66
1767;58;1;;;199;301;961,82
1767;58;1;;;301;199;1.165,41
1767;28;1;;;199;290;10.919,69
1767;28;1;;;290;199;11.225,55
1767;28;1;;;203;290;18,08
1767;28;1;;;290;203;16.138,45
1767;28;1;;;301;203;13.745,66
1767;28;1;;;199;301;961,82
1767;28;1;;;301;199;1.165,41
1767;28;1;;;307;289;120,83
1767;28;1;;;199;290;10.919,69
1767;28;1;;;290;199;11.225,55
1767;1;1;;;203;290;18,08
1767;1;1;;;290;203;16.138,45
1767;1;1;;;301;203;13.745,66
1767;1;1;;;199;301;961,82
1767;1;1;;;301;199;1.165,41
1767;28;1;;;289;167;354,67
1767;28;1;;;273;273;
1767;28;1;;;199;290;10.919,69
1767;28;1;;;290;199;11.225,55
1767;4;1;;;203;290;11.078,77
1767;4;1;;;290;203;13.453,48
1767;4;1;;;199;301;1.252,52
1767;4;1;;;301;199;1.456,12
1767;33;1;;;199;290;13.505,04
1767;33;1;;;290;199;14.013,48
1767;1;1;;;199;290;13.505,04
1767;1;1;;;290;199;14.013,48
1767;22;1;;;307;289;385,01
1768;16;1;;;198;306;271,67
1768;30;1;;;289;306;211,03
1768;30;1;;;273;273;
1771;18;1;;;289;306;1,09
1771;18;1;;;306;289;197,86
1771;18;1;;;273;273;
1772;24;1;;;306;289;389,13
1772;24;1;;;273;273;
1773;68;1;;;181;289;688,04
1773;68;1;;;289;181;1,09
1775;3;1;;;306;289;499,62
1775;3;1;;;273;273;
1775;3;1;;;306;289;420,95
1775;3;1;;;273;273;
1776;4;1;;;289;306;172,94
1776;4;1;;;273;273;
1778;4;1;;;306;289;351,93
1778;4;1;;;273;273;
1778;24;1;;;306;289;146,54
1778;24;1;;;273;273;
1778;4;1;;;273;273;
1779;4;1;;;306;289;421,21
1779;4;1;;;273;273;
1779;13;1;;;306;289;420,97
1779;13;1;;;273;273;
1780;13;1;;;306;289;211,15
1780;13;1;;;289;306;71,51
1780;13;1;;;273;273;
1781;18;1;;;160;161;2.936,27
1781;18;1;;;307;161;3.592,69
1781;18;1;;;273;273;
1781;18;1;;;306;289;211,15
1781;18;1;;;289;306;71,51
1781;18;1;;;273;273;
1781;4;1;;;306;289;211,03
1781;4;1;;;289;306;209,94
1781;4;1;;;273;273;
1782;95;1;;;306;289;322,24
1782;95;1;;;273;273;
1782;95;1;;;306;289;402,30
1782;18;1;;;306;289;211,02
1782;18;1;;;306;289;0,01
1782;18;1;;;289;306;443,94
1782;18;1;;;289;306;133,67
1782;13;1;;;306;289;211,15
1782;13;1;;;289;306;71,51
1782;13;1;;;273;273;
1782;13;1;;;306;289;211,15
1782;13;1;;;289;306;71,51
1782;13;1;;;273;273;
1782;36;1;;;306;289;350,57
1782;36;1;;;273;273;
1782;36;1;;;289;306;212,34
1782;36;1;;;273;273;
1783;83;1;;;289;306;209,93
1783;83;1;;;273;273;
1783;83;1;;;306;289;420,95
1783;83;1;;;273;273;
1784;39;1;;;306;289;420,95
1784;39;1;;;273;273;
1784;39;1;;;306;289;533,40
1784;39;1;;;289;306;172,41
1784;39;1;;;273;273;
1784;39;1;;;306;289;333,63
1784;15;2;;;306;289;199,63
1784;15;2;;;273;273;
1784;15;2;;;306;289;261,63
1784;15;2;;;289;306;212,34
1784;15;2;;;273;273;
1784;32;1;;;306;289;422,27
1784;32;1;;;306;289;422,27
1784;34;2;;;306;289;470,48
1784;43;1;;;306;259;1.051,34
1785;81;1;;;289;307;145,67
1785;81;1;;;306;289;211,02
1785;81;1;;;306;289;306,67
1785;81;1;;;273;273;
1785;121;1;;;289;307;270,84
1785;121;1;;;273;273;
1785;121;1;;;307;289;473,01
1785;121;1;;;289;306;210,06
1785;34;2;;;306;289;389,13
1785;81;1;;;273;273;
1785;81;1;;;273;273;
1785;81;1;;;306;289;306,67
1785;121;1;;;289;306;212,34
1785;121;1;;;289;306;212,34
1785;121;1;;;289;306;133,67
1785;101;1;;;306;289;333,63
1785;101;1;;;273;273;
1785;81;1;;;306;289;420,95
1785;81;1;;;273;273;
1785;81;1;;;306;289;211,02
1785;81;1;;;273;273;
1785;81;1;;;289;306;211,02
1785;34;2;;;306;289;404,01
1786;82;1;;;319;306;625,83
1786;82;1;;;306;289;211,02
1786;82;1;;;273;273;
1786;83;1;;;306;289;420,95
1786;83;1;;;273;273;
1786;82;1;;;306;289;306,67
1786;91;1;;;306;289;420,95
1786;91;1;;;273;273;
1786;54;1;;;306;289;261,63
1786;54;1;;;306;289;211,02
1786;54;1;;;290;307;158,82
1786;54;1;;;306;289;345,11
1786;54;1;;;203;307;18,08
1786;54;1;;;307;203;9.459,05
1786;54;1;;;301;203;7.221,68
1786;54;1;;;283;301;1.082,25
1786;54;1;;;301;283;1.329,72
1786;42;1;;;289;306;148,46
1786;42;1;;;273;273;
1786;42;1;;;306;289;345,81
1786;54;1;;;289;306;1,09
1786;54;1;;;306;289;336,35
1786;54;1;;;273;273;
1786;42;1;;;273;273;
1786;54;1;;;306;289;420,95
1786;54;1;;;273;273;
1786;54;1;;;273;273;
1786;54;1;;;306;289;413,89
1786;54;1;;;289;306;156,94
1786;54;1;;;289;306;212,34
1786;54;1;;;289;306;172,41
1786;54;1;;;306;289;420,95
1786;54;1;;;289;306;210,17
1786;54;1;;;306;289;389,13
1786;54;1;;;306;289;530,27
1786;54;1;;;306;289;338,82
1786;54;1;;;306;289;306,67
1786;144;1;;;306;289;389,13
1786;144;1;;;273;273;
1786;54;1;;;319;306;684,87
1786;54;1;;;306;289;211,02
1786;54;1;;;289;306;210,06
1786;54;1;;;319;306;273,93
1786;54;1;;;273;273;
1786;54;1;;;319;306;647,28
1786;54;1;;;306;289;345,11
1786;54;1;;;289;306;223,94
1786;54;1;;;307;289;252,55
1786;54;1;;;289;306;413,89
1786;54;1;;;306;289;404,01
1786;54;1;;;273;273;
1786;15;2;;;289;306;209,93
1786;15;2;;;306;289;155,74
1786;15;2;;;289;306;154,65
1786;15;2;;;289;306;123,38
1786;54;1;;;306;289;322,24
1786;54;1;;;273;273;
1786;54;1;;;306;289;337,44
1786;54;1;;;273;273;
1786;54;1;;;306;289;138,01
1786;54;1;;;273;273;
1786;15;2;;;306;289;404,01
1786;83;1;;;306;289;261,63
1786;83;1;;;273;273;
1786;83;1;;;307;186;669,99
1786;54;1;;;273;273;
1786;54;1;;;273;273;
1786;82;1;;;306;289;118,54
1786;82;1;;;306;289;181,19
1786;82;1;;;289;306;212,34
1786;82;1;;;289;306;172,41
1786;83;1;;;319;306;417,02
1786;83;1;;;306;319;913,16
1786;83;1;;;273;273;
1786;54;1;;;306;289;420,95
1786;54;1;;;273;273;
1786;54;1;;;306;289;389,13
1786;54;1;;;306;289;152,41
1786;82;1;;;289;319;1.153,64
1786;82;1;;;319;289;1,09
1786;82;1;;;273;273;
1786;82;1;;;289;306;404,01
1786;82;1;;;273;273;
1786;82;1;;;289;319;671,45
1786;54;1;;;289;306;336,35
1786;54;1;;;306;289;1,09
1786;54;1;;;273;273;
1786;54;1;;;306;289;118,54
1786;54;1;;;306;289;181,19
1786;54;1;;;306;289;209,93
1786;54;1;;;273;273;
1786;54;1;;;289;306;345,11
1786;54;1;;;319;306;867,19
1786;54;1;;;319;290;596,13
1786;54;1;;;307;289;353,81
1786;54;1;;;289;306;211,02
1786;54;1;;;273;273;
1786;55;1;;;289;306;198,74
1786;55;1;;;306;289;211,02
1786;54;1;;;306;289;211,02
1786;54;1;;;273;273;
1787;68;1;;;306;319;552,73
1787;68;1;;;273;273;
1787;4;1;;;306;289;404,01
1788;14;1;;;306;289;211,02
1788;14;1;;;290;306;301,12
1788;14;1;;;273;273;
1789;4;1;;;307;290;380,50
1789;4;1;;;273;273;
1789;7;1;;;307;290;380,50
1789;7;1;;;273;273;
1789;7;1;;;307;290;380,50
1789;7;1;;;273;273;
1789;16;1;;;307;290;380,50
1789;16;1;;;273;273;
1791;8;1;;;306;289;420,95
1791;8;1;;;273;273;
1792;15;2;;;289;306;244,15
1792;15;2;;;273;273;
1792;28;1;;;289;306;244,15
1792;28;1;;;273;273;
1792;15;2;;;306;289;246,34
1792;15;2;;;289;306;146,54
1792;15;2;;;273;273;
1792;28;1;;;273;273;
1793;119;1;;;289;319;296,14
1793;119;1;;;273;273;
1793;13;1;;;273;273;
1793;13;1;;;319;289;934,87
1793;13;1;;;319;289;567,21
1793;13;1;;;273;273;
1805;3;1;;;289;319;1,09
1805;3;1;;;319;289;931,86
1805;3;1;;;273;273;
1806;3;1;;;319;289;1.275,57
1806;3;1;;;289;319;0,01
1806;3;1;;;273;273;
1807;1;1;;;289;319;1,09
1807;1;1;;;319;289;1.095,40
1807;1;1;;;273;273;
1807;33;1;;;289;319;1,09
1807;33;1;;;319;289;1.095,40
1807;33;1;;;273;273;
1807;33;1;;;289;319;1,09
1807;33;1;;;319;289;1.095,40
1807;33;1;;;273;273;
1809;7;1;;;273;273;
1810;16;1;;;290;319;1,09
1810;16;1;;;319;290;1.117,82
1810;16;1;;;273;273;
1810;16;1;;;290;319;1,09
1810;16;1;;;319;290;1.034,58
1810;16;1;;;273;273;
1810;4;1;;;289;319;78,41
1810;4;1;;;319;289;473,25
1810;4;1;;;273;273;
1811;4;1;;;313;319;10.811,82
1811;4;1;;;319;313;10.372,06
1811;4;1;;;319;313;3.546,07
1811;18;1;;;181;319;546,87
1811;18;1;;;319;181;945,56
1811;18;1;;;273;273;
1812;28;1;;;273;273;
1812;28;1;;;319;289;134,49
1812;28;1;;;273;273;
1812;1;1;;;289;319;366,26
1812;1;1;;;273;273;
1812;16;1;;;319;289;289,44
1812;16;1;;;290;319;667,42
1812;16;1;;;273;273;
1812;16;1;;;290;319;1,09
1812;16;1;;;319;290;216,24
1812;16;1;;;306;319;1,09
1812;16;1;;;319;306;875,78
1812;16;1;;;273;273;
1814;28;1;;;319;289;562,87
1814;28;1;;;289;319;568,48
1814;58;1;;;289;319;380,17
1814;58;1;;;319;289;822,56
1814;58;1;;;273;273;
1815;34;2;;;319;289;339,21
1815;34;2;;;289;319;344,82
1815;34;2;;;273;273;
1815;15;2;;;319;289;742,87
1815;15;2;;;289;319;661,91
1815;15;2;;;273;273;
1815;15;2;;;319;289;359,56
1815;15;2;;;289;319;365,17
1815;15;2;;;273;273;
1815;15;2;;;289;319;344,82
1815;15;2;;;273;273;
1815;15;2;;;319;289;622,56
1815;15;2;;;289;319;474,07
1815;15;2;;;273;273;
1815;15;2;;;319;289;359,56
1815;15;2;;;289;319;365,17
1815;15;2;;;273;273;
1815;15;2;;;289;319;344,82
1815;15;2;;;319;289;934,87
1815;15;2;;;273;273;
1815;15;2;;;289;319;702,69
1815;15;2;;;319;289;339,21
1815;15;2;;;319;289;822,56
1815;15;2;;;289;319;503,91
1815;15;2;;;289;319;2,41
1815;15;2;;;273;273;
1815;15;2;;;319;289;339,67
1815;15;2;;;289;319;259,78
1815;34;2;;;319;289;534,07
1815;34;2;;;289;319;345,91
1815;34;2;;;273;273;
1815;34;2;;;319;289;326,17
1815;34;2;;;289;319;296,14
1816;3;1;;;289;319;278,36
1816;3;1;;;319;289;877,33
1816;3;1;;;273;273;
1816;3;1;;;319;289;359,56
1816;3;1;;;289;319;474,17
1816;3;1;;;273;273;
1816;3;1;;;319;289;742,87
1816;3;1;;;289;319;429,88
1816;1;1;;;319;289;1.703,73
1816;1;1;;;273;273;
1816;1;1;;;273;273;
1816;127;1;;;289;319;372,00
1816;127;1;;;273;273;
1816;127;1;;;289;319;505,44
1816;127;1;;;319;289;875,56
1816;127;1;;;273;273;
1816;22;1;;;273;273;
1816;4;1;;;273;273;
1816;34;2;;;319;289;623,88
1816;34;2;;;289;319;475,39
1816;34;2;;;273;273;
1816;28;1;;;273;273;
1816;127;1;;;289;319;380,17
1817;34;2;;;289;319;0,01
1817;34;2;;;319;289;744,64
1817;34;2;;;273;273;
1817;34;2;;;319;289;529,56
1817;34;2;;;289;319;503,91
1817;34;2;;;273;273;
1818;5;1;;;289;319;1,09
1818;5;1;;;319;289;1.087,26
1818;5;1;;;273;273;
1818;36;1;;;319;289;940,35
1818;36;1;;;273;273;
1818;4;1;;;289;319;560,49
1818;4;1;;;319;289;289,44
1818;4;1;;;273;273;
1819;34;5;;;211;319;1.064,64
1819;3;1;;;273;273;
1820;28;1;;;211;319;1.064,64
1820;28;1;;;273;273;
1820;28;1;;;319;289;285,17
1820;28;1;;;273;273;
1821;16;1;;;319;289;822,56
1821;16;1;;;289;319;474,17
1821;16;1;;;273;273;
1821;3;1;;;273;273;
1821;3;1;;;290;319;600,82
1821;3;1;;;319;289;288,35
1821;3;1;;;273;273;
1822;15;2;;;273;273;
1822;16;1;;;319;292;580,95
1822;16;1;;;292;319;571,64
1822;16;1;;;292;290;717,54
1822;16;1;;;273;273;
1822;3;1;;;273;273;
1824;13;1;;;319;289;443,69
1824;13;1;;;289;319;278,36
1824;13;1;;;273;273;
1825;16;1;;;162;290;1,09
1825;16;1;;;319;290;1.869,40
1825;16;1;;;290;319;834,66
1825;16;1;;;319;289;289,44
1825;16;1;;;273;273;
1825;16;1;;;289;319;332,87
1825;16;1;;;319;289;247,57
1825;16;1;;;290;319;177,31
1825;16;1;;;273;273;
1826;29;1;;;273;273;
1826;30;1;;;273;273;
1826;16;1;;;258;284;427,64
1826;16;1;;;284;290;0,01
1826;16;1;;;290;167;514,34
1826;16;1;;;273;273;
1826;30;1;;;289;319;219,16
1826;30;1;;;319;289;877,33
1826;30;1;;;273;273;
1827;21;1;;;273;273;
1828;16;1;;;289;319;332,87
1828;16;1;;;319;289;247,57
1830;46;1;;;167;319;1,09
1830;46;1;;;319;167;1.494,54
1830;46;1;;;273;273;
1831;13;1;;;289;319;569,57
1832;114;1;;;289;319;290,55
1832;114;1;;;273;273;
1834;8;1;;;306;167;548,80
1834;8;1;;;167;319;630,12
1834;8;1;;;319;306;1.210,61
1834;8;1;;;273;273;
1834;8;1;;;319;306;944,35
1834;8;1;;;273;273;
1835;9;1;;;289;319;332,87
1835;9;1;;;319;289;339,21
1835;9;1;;;273;273;
1835;33;1;;;289;319;333,26
1835;33;1;;;273;273;
1838;4;1;;;289;319;278,36
1838;4;1;;;319;289;283,85
1838;4;1;;;273;273;
1841;5;1;;;319;289;289,44
1841;5;1;;;289;319;344,82
1841;5;1;;;273;273;
1841;15;2;;;319;289;359,56
1841;15;2;;;289;319;279,45
1841;15;2;;;273;273;
1841;15;2;;;273;273;
1841;4;1;;;289;319;295,05
1841;4;1;;;319;289;339,21
1842;16;1;;;319;289;339,21
1842;16;1;;;289;319;295,05
1842;16;1;;;273;273;
1843;13;1;;;289;319;1,09
1843;13;1;;;319;289;537,64
1843;13;1;;;273;273;
1844;5;1;;;273;273;
1844;5;1;;;319;292;873,74
1844;5;1;;;273;273;
1844;36;1;;;273;273;
1844;13;1;;;289;319;1,09
1844;13;1;;;319;289;757,22
1844;13;1;;;273;273;
1845;13;1;;;289;319;1,09
1845;13;1;;;319;289;644,64
1845;13;1;;;273;273;
1846;4;1;;;289;319;1,09
1846;4;1;;;319;289;1.087,26
1846;4;1;;;273;273;
1846;4;1;;;319;289;573,31
1846;36;1;;;289;319;306,90
1846;36;1;;;319;289;301,29
1847;83;1;;;289;319;1,09
1847;83;1;;;319;289;1.544,64
1847;83;1;;;273;273;
1847;91;1;;;167;292;1,09
1847;91;1;;;319;167;2.259,17
1848;34;2;;;273;273;
1848;34;2;;;273;273;
1850;42;1;;;319;289;895,05
1850;42;1;;;273;273;
1850;42;1;;;289;319;2,41
1850;42;1;;;319;289;1.235,26
1850;54;1;;;319;167;1.733,73
1850;54;1;;;273;273;
1850;55;1;;;289;319;2,41
1850;55;1;;;319;289;799,40
1850;61;1;;;319;289;622,56
1850;61;1;;;289;319;279,45
1850;61;1;;;273;273;
1850;54;1;;;289;319;1,09
1850;54;1;;;319;289;640,66
1850;54;1;;;319;307;1.538,97
1850;54;1;;;319;258;170,00
1856;1;1;;;289;319;279,45
1856;1;1;;;273;273;
1856;1;1;;;319;289;496,12
1856;1;1;;;290;319;405,07
1856;1;1;;;273;273;
1856;1;1;;;319;289;326,17
1856;1;1;;;289;319;602,66
1856;14;1;;;273;273;
1856;28;1;;;290;319;403,98
1856;28;1;;;319;289;496,12
1856;28;1;;;273;273;
1856;28;1;;;319;289;326,17
1856;28;1;;;290;319;668,51
1856;28;1;;;290;319;127,27
1857;111;1;;;289;198;312,17
1857;111;1;;;198;289;184,18
1857;111;1;;;289;198;312,17
1857;111;1;;;198;289;242,68
1857;111;1;;;289;198;194,27
1857;111;1;;;289;198;312,17
1857;111;1;;;198;289;0,01
1857;111;1;;;289;198;520,46
1857;119;1;;;198;289;1,09
1857;119;1;;;289;198;573,56
1857;111;1;;;289;198;312,17
1857;111;1;;;198;289;208,48
1858;4;1;;;290;319;163,67
1858;4;1;;;290;319;313,31
1858;4;1;;;290;319;282,23
1858;34;5;;;290;319;163,67
1858;3;1;;;289;306;315,23
1858;3;1;;;273;273;
1858;4;1;;;290;319;223,77
1859;34;5;;;289;319;568,43
1859;34;5;;;289;319;568,43
1860;15;2;;;273;273;
1860;15;2;;;273;273;
1860;16;1;;;273;273;
1860;1;1;;;273;273;
1860;1;1;;;273;273;
1861;4;1;;;273;273;
1861;103;1;;;273;273;
1861;16;1;;;273;273;
1861;16;1;;;273;273;
1861;16;1;;;273;273;
1861;4;1;;;273;273;
1862;16;1;;;273;273;
1862;22;1;;;198;289;630,29
1862;22;1;;;289;198;378,86
1862;28;1;;;273;273;
1862;3;1;;;198;306;255,02
1862;3;1;;;198;274;1.264,58
1862;3;1;;;289;306;223,21
1862;3;1;;;306;198;313,88
1862;3;1;;;273;273;
1862;3;1;;;279;289;312,97
1862;3;1;;;273;273;
1862;58;1;;;273;273;
1863;1;1;;;289;319;574,75
1863;1;1;;;273;273;
1863;1;1;;;289;319;614,73
1863;1;1;;;273;273;
1863;1;1;;;289;319;233,64
1863;1;1;;;319;289;1,09
1863;1;1;;;289;319;325,73
1863;1;1;;;273;273;
1863;1;1;;;290;319;669,83
1863;1;1;;;289;319;506,05
1863;4;1;;;289;319;307,99
1863;1;1;;;289;319;332,87
1863;28;1;;;273;273;
1863;28;1;;;289;319;520,73
1863;127;1;;;289;319;520,73
1863;127;1;;;273;273;
1863;1;1;;;273;273;
1863;1;1;;;273;273;
1863;1;1;;;289;319;332,87
1863;28;1;;;273;273;
1863;28;1;;;290;319;197,87
1863;1;1;;;273;273;
1864;22;1;;;273;273;
1864;28;1;;;273;273;
1864;28;1;;;273;273;
1864;28;1;;;273;273;
1864;1;1;;;289;319;520,25
1864;22;1;;;273;273;
1864;28;1;;;273;273;
1864;28;1;;;273;273;
1864;1;1;;;273;273;
1865;24;1;;;289;306;389,13
1865;24;1;;;273;273;
1866;4;1;;;273;273;
1866;5;1;;;273;273;
1866;13;1;;;273;273;
1867;64;1;;;198;289;1,09
1867;64;1;;;289;198;712,77
1867;64;1;;;198;289;1,09
1867;64;1;;;289;198;712,77
1867;64;1;;;198;289;1,09
1867;64;1;;;289;198;712,77
1869;28;1;;;273;273;
1869;16;1;;;259;306;1.633,90
1869;16;1;;;273;273;
1869;28;1;;;198;290;2,41
1869;28;1;;;290;198;425,56
1869;15;2;;;290;198;172,62
1869;15;2;;;198;290;503,91
1869;15;2;;;290;198;555,92
1869;16;1;;;198;289;1,09
1869;16;1;;;289;198;446,34
1869;16;1;;;273;273;
1869;22;1;;;273;273;
1869;22;1;;;273;273;
1869;16;1;;;199;301;1.204,74
1869;16;1;;;301;199;1.447,88
1869;16;1;;;290;301;11.500,82
1869;16;1;;;301;290;9.170,11
1869;16;1;;;198;289;1,09
1869;16;1;;;289;198;734,66
1869;16;1;;;198;289;1,09
1869;16;1;;;289;198;988,34
1869;16;1;;;273;273;
1869;15;2;;;306;289;148,46
1869;15;2;;;306;289;211,15
1870;27;1;;;198;289;338,27
1870;27;1;;;289;198;176,85
1870;27;1;;;198;307;120,00
1870;27;1;;;289;198;471,52
1870;16;1;;;198;289;477,77
1870;16;1;;;289;198;176,85
1870;27;1;;;198;289;293,27
1870;27;1;;;289;198;471,52
1870;27;1;;;198;289;477,77
1870;27;1;;;289;198;556,05
1870;27;1;;;198;289;338,27
1870;27;1;;;289;198;176,85
1870;27;1;;;198;289;185,27
1870;27;1;;;289;198;471,52
1871;1;1;;;199;301;1.235,45
1871;1;1;;;301;199;1.485,57
1871;1;1;;;290;301;13.084,68
1871;1;1;;;301;290;10.663,13
1872;1;1;;;273;273;
1872;16;1;;;273;273;
1872;22;1;;;273;273;
1872;1;1;;;273;273;
1872;1;1;;;273;273;
1872;58;1;;;273;273;
1872;27;1;;;273;273;
1872;1;1;;;273;273;
1873;16;1;;;306;289;311,63
1873;16;1;;;273;273;
1873;16;1;;;306;289;345,11
1873;16;1;;;306;289;408,51
1874;22;1;;;273;273;
1874;22;1;;;199;301;1.117,58
1874;22;1;;;301;199;1.321,17
1874;22;1;;;290;301;13.001,52
1874;22;1;;;301;290;12.506,30
1874;28;1;;;167;289;155,00
1874;28;1;;;273;273;
1874;42;1;;;290;230;291,60
1874;28;1;;;289;306;211,03
1874;28;1;;;273;273;
1874;4;1;;;273;273;
1874;16;1;;;306;198;623,65
1874;16;1;;;279;306;179,25
1874;16;1;;;198;274;1.114,58
1874;16;1;;;273;273;
1874;16;1;;;306;289;345,11
1874;22;1;;;290;284;484,99
1874;22;1;;;273;273;
1874;28;1;;;289;306;618,57
1874;28;1;;;306;289;1,09
1874;28;1;;;273;273;
1874;28;1;;;198;289;1,09
1874;28;1;;;289;198;1.224,34
1874;28;1;;;273;273;
1874;28;1;;;273;273;
1874;28;1;;;289;306;618,57
1874;28;1;;;306;289;1,09
1874;28;1;;;273;273;
1874;22;1;;;306;289;119,86
1874;22;1;;;289;306;212,34
1874;22;1;;;273;273;
1874;58;1;;;273;273;
1874;28;1;;;289;319;503,91
1874;28;1;;;273;273;
1874;28;1;;;319;289;609,19
1874;28;1;;;273;273;
1874;1;1;;;273;273;
1874;1;1;;;273;273;
1874;42;1;;;290;230;543,32
1874;28;1;;;273;273;
1874;128;1;;;198;306;255,02
1874;128;1;;;198;274;1.264,58
1874;128;1;;;289;306;223,21
1874;128;1;;;306;198;313,88
1874;128;1;;;273;273;
1874;128;1;;;279;289;572,60
1874;128;1;;;273;273;
1874;28;1;;;289;167;504,89
1874;28;1;;;273;273;
1874;42;1;;;290;304;1.059,66
1874;42;1;;;273;273;
1874;1;1;;;198;289;1,09
1874;1;1;;;289;198;898,46
1874;28;1;;;273;273;
1874;28;1;;;198;289;338,27
1874;28;1;;;289;198;420,79
1874;1;1;;;198;289;1,09
1874;1;1;;;289;198;898,46
1874;28;1;;;198;289;338,27
1874;28;1;;;289;198;420,79
1874;21;1;;;273;273;
1874;28;1;;;273;273;
1874;28;1;;;306;167;876,57
1874;28;1;;;199;301;1.451,26
1874;28;1;;;301;199;1.207,15
1874;28;1;;;290;301;12.835,97
1874;28;1;;;301;290;12.379,97
1874;28;1;;;306;289;211,02
1874;28;1;;;289;306;212,34
1874;28;1;;;306;289;211,02
1874;28;1;;;273;273;
1874;28;1;;;289;167;328,53
1874;28;1;;;273;273;
1874;28;1;;;273;273;
1874;16;1;;;289;306;148,46
1874;16;1;;;306;289;211,03
1874;16;1;;;273;273;
1874;16;1;;;289;306;211,02
1874;16;1;;;273;273;
1874;16;1;;;289;306;211,02
1874;16;1;;;273;273;
1874;28;1;;;167;289;216,02
1874;28;1;;;273;273;
1874;1;1;;;273;273;
1874;1;1;;;273;273;
1874;1;1;;;289;306;212,34
1874;1;1;;;306;289;211,02
1874;1;1;;;289;198;899,55
1874;28;1;;;167;289;216,02
1874;28;1;;;273;273;
1874;28;1;;;198;289;476,68
1874;28;1;;;289;198;477,77
1874;30;1;;;273;273;
1874;30;1;;;273;273;
1874;1;1;;;273;273;
1874;28;1;;;273;273;
1874;28;1;;;289;306;693,63
1874;28;1;;;273;273;
1874;1;1;;;273;273;
1874;22;1;;;273;273;
1874;22;1;;;273;273;
1874;22;1;;;289;198;477,77
1874;22;1;;;198;289;476,68
1874;22;1;;;289;306;238,67
1874;28;1;;;167;289;155,00
1874;28;1;;;273;273;
1874;28;1;;;290;306;408,33
1874;28;1;;;306;289;1,09
1874;28;1;;;273;273;
1874;28;1;;;198;289;1,09
1874;28;1;;;289;198;1.388,34
1874;28;1;;;273;273;
1874;28;1;;;273;273;
1874;28;1;;;273;273;
1874;42;1;;;290;304;1.059,68
1874;42;1;;;273;273;
1874;28;1;;;289;306;211,03
1874;28;1;;;306;167;695,72
1874;28;1;;;273;273;
1874;28;1;;;273;273;
1874;28;1;;;273;273;
1874;28;1;;;198;289;1,09
1874;28;1;;;289;198;1.224,34
1874;28;1;;;273;273;
1874;28;1;;;273;273;
1874;28;1;;;273;273;
1874;28;1;;;306;289;211,03
1874;28;1;;;199;301;1.207,16
1874;28;1;;;301;199;1.451,25
1874;28;1;;;290;301;12.854,05
1874;28;1;;;301;290;12.361,89
1874;28;1;;;289;306;211,02
1874;28;1;;;273;273;
1874;28;1;;;306;289;211,02
1874;28;1;;;273;273;
1874;28;1;;;198;289;338,27
